"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","마산회원구","남자",90198,1922,3424.5,4380.5,4547.5,5022,5368,4995,4969.5,7054.5,7232,8324,7817,8276.5,6767,4600,2994,2504,1738,766,634.5,115,15.5,1
"2023","마산회원구","여자",90677,1860,3213,4043,4163.5,4058,4395.5,4231.5,4481,6600.5,7065.5,8184.5,8044,8939.5,7706.5,5463.5,3563.5,4664,2675.5,1988.5,1391.5,495,90,12
"2023","진해구","계",191966.5,5923.5,9725,11427.5,10130.5,9383.5,10067,10945.5,12482,18421,17147,16761,13537.5,14094,11770.5,7769,5374,7008,3988,3020,2195,697,118,10
"2023","진해구","남자",98630.5,3046.5,5079.5,5887.5,5277,5331,5907,5967.5,6543.5,9510.5,9099.5,8994.5,6916.5,6879.5,5753.5,3660,2390.5,2386.5,1523,863.5,689,156.5,17,1
"2023","진해구","여자",93336,2877,4645.5,5540,4853.5,4052.5,4160,4978,5938.5,8910.5,8047.5,7766.5,6621,7214.5,6017,4109,2983.5,4621.5,2465,2156.5,1506,540.5,101,9
"2023","의령군","계",25714,371.5,509.5,672.5,707.5,761.5,767.5,762.5,776,1119,1380,1984,2328.5,3187.5,2847,2149.5,1678,3712,1909,1803,1236.5,463,86.5,17
"2023","의령군","남자",12744.5,198,277,352,381.5,454,460.5,409.5,400.5,595,816,1133,1282,1718,1525.5,1032,700.5,1009.5,589,420.5,310.5,93,13,4
"2023","의령군","여자",12969.5,173.5,232.5,320.5,326,307.5,307,353,375.5,524,564,851,1046.5,1469.5,1321.5,1117.5,977.5,2702.5,1320,1382.5,926,370,73.5,13
"2023","함안군","계",60652,1013.5,1969.5,2836.5,2771,2299.5,2197.5,2017,2464.5,3827.5,4448.5,5329.5,5473.5,6367,5717,3911.5,2905.5,5103,2753,2350,1635.5,601.5,106.5,6.5
"2023","함안군","남자",31001,531.5,1009.5,1458,1493,1363,1323,1154,1228.5,1991,2396.5,2997,2963,3428,3006.5,1934.5,1258.5,1465.5,905.5,560,429,115,15,1
"2023","함안군","여자",29651,482,960,1378.5,1278,936.5,874.5,863,1236,1836.5,2052,2332.5,2510.5,2939,2710.5,1977,1647,3637.5,1847.5,1790,1206.5,486.5,91.5,5.5
"2023","창녕군","계",57602.5,915,1474.5,1835,1965.5,1803,1865.5,1937.5,2152,3051.5,3271,4577.5,5411,6967,6163,4579.5,3486.5,6147.5,3418.5,2729,1907.5,705.5,102,14
"2023","창녕군","남자",28787,467.5,759.5,958,1048,1073,1109.5,1129.5,1182.5,1644.5,1857.5,2556,2867.5,3552,3114.5,2192,1505,1770.5,1102,668.5,524.5,133.5,9.5,1
"2023","창녕군","여자",28815.5,447.5,715,877,917.5,730,756,808,969.5,1407,1413.5,2021.5,2543.5,3415,3048.5,2387.5,1981.5,4377,2316.5,2060.5,1383,572,92.5,13
"2023","고성군","계",49850.5,602,1251,1877.5,2105,1776,1637.5,1364.5,1703.5,2783.5,3013.5,4248,4546,5700,4969.5,3923,3022.5,5327.5,2830.5,2497,1694,660,133,10
"2023","고성군","남자",25102.5,299.5,627,1004.5,1178,1052.5,963.5,785.5,902,1531,1636.5,2364,2501,2911.5,2518.5,1901.5,1336.5,1589.5,978,611.5,468.5,122,20.5,0.5
