"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","사상구","계",202530.5,3904.5,5910.5,6801,7139.5,11333.5,14092,12979.5,10687,13606.5,13227,17161.5,19281,22157,17408,11617,7432.5,7792.5,4894,2898.5,2145,618,115.5,20
"2023","사상구","남자",101707.5,2034.5,3029.5,3455,3703.5,5908.5,7512,7065.5,5801.5,7203,6917.5,8583.5,9524,11001.5,8526.5,5459.5,3319,2663,1922.5,740.5,598.5,129.5,12,0.5
"2023","사상구","여자",100823,1870,2881,3346,3436,5425,6580,5914,4885.5,6403.5,6309.5,8578,9757,11155.5,8881.5,6157.5,4113.5,5129.5,2971.5,2158,1546.5,488.5,103.5,19.5
"2023","기장군","계",178233,6177.5,10195,10486.5,8389.5,7801,8659.5,10254.5,12305,17793,15553.5,14529.5,11714.5,12372.5,11052,7990,5877,7082.5,4157,2925.5,2024,701.5,171,29
"2023","기장군","남자",88234,3172.5,5185,5388,4371,4142.5,4610,5291.5,6034,8937,7949,7550,5928,5886.5,5072,3663,2638,2416,1606,810,621,165.5,20.5,3
"2023","기장군","여자",89999,3005,5010,5098.5,4018.5,3658.5,4049.5,4963,6271,8856,7604.5,6979.5,5786.5,6486,5980,4327,3239,4666.5,2551,2115.5,1403,536,150.5,26
"2023","대구광역시","계",2372562,59547,94764,106649,109453.5,137540.5,150989,143435.5,135914,177123,181869.5,215325,202017,202866.5,157212,113543,77986,106327.5,62908.5,43419,31388.5,9946,1837.5,247
"2023","대구광역시","남자",1165738.5,30619.5,48468,54886.5,56890,72725.5,79839.5,77191,71071.5,87723.5,89595,105155.5,98488.5,97698.5,74313.5,51170,33132,36770.5,23981.5,12789,10065,2381,318,25
"2023","대구광역시","여자",1206823.5,28927.5,46296,51762.5,52563.5,64815,71149.5,66244.5,64842.5,89399.5,92274.5,110169.5,103528.5,105168,82898.5,62373,44854,69557,38927,30630,21323.5,7565,1519.5,222
"2023","중구","계",84029.5,2816,3407.5,2918,3014,5072,7160.5,6968,6204,6440.5,5727,6512,5590,5674,4968,3957,3254.5,4346.5,2558.5,1788,1257,424.5,91.5,15
"2023","중구","남자",40194,1429,1717.5,1495.5,1484.5,2298.5,3385.5,3559,3281.5,3294,2809,3213,2723.5,2707,2244.5,1648.5,1325.5,1578,1014.5,563.5,424,115.5,22,2
"2023","중구","여자",43835.5,1387,1690,1422.5,1529.5,2773.5,3775,3409,2922.5,3146.5,2918,3299,2866.5,2967,2723.5,2308.5,1929,2768.5,1544,1224.5,833,309,69.5,13
"2023","동구","계",339814.5,9268,13011,13306.5,12919,16754,21096.5,22254.5,20742.5,25462.5,24353,28340.5,27722.5,29700,25043.5,18927,13364.5,17549,10576.5,6972.5,5131,1512.5,292.5,36.5
"2023","동구","남자",166524.5,4749.5,6601.5,6890,6769,8904.5,10997,11953.5,11007,13049,12421.5,14054,13354.5,13928,11468,8525,5683.5,6169,4079,2090,1659,373.5,53.5,4
"2023","동구","여자",173290,4518.5,6409.5,6416.5,6150,7849.5,10099.5,10301,9735.5,12413.5,11931.5,14286.5,14368,15772,13575.5,10402,7681,11380,6497.5,4882.5,3472,1139,239,32.5
"2023","서구","계",161046.5,2490.5,4016.5,4537.5,5099.5,7534.5,10048.5,9547.5,7780.5,9663,10396,14015.5,16146,17956.5,14492.5,10850.5,7258,9213.5,5695,3518.5,2620.5,735.5,144.5,18
"2023","서구","남자",79970.5,1338.5,2068.5,2238,2646.5,4061,5397,5495,4417,5210,5570.5,7148,8068,8639.5,6682.5,4832.5,3013,3145,2152.5,992.5,823.5,149,19,1
"2023","서구","여자",81076,1152,1948,2299.5,2453,3473.5,4651.5,4052.5,3363.5,4453,4825.5,6867.5,8078,9317,7810,6018,4245,6068.5,3542.5,2526,1797,586.5,125.5,17
"2023","남구","계",139440,2447.5,3367.5,3835,4759,8080.5,10477.5,8937.5,7395.5,8933,9203,11869,11408.5,12752.5,11379.5,8734.5,6455,9405,5488,3917,2797.5,932.5,164.5,22.5
"2023","남구","남자",66646.5,1301,1736.5,1995,2450,3864,5201,4809,3964.5,4502,4541.5,5913,5501.5,5940.5,5192.5,3796,2619.5,3319,2115.5,1203.5,931,240,32,0.5
"2023","남구","여자",72793.5,1146.5,1631,1840,2309,4216.5,5276.5,4128.5,3431,4431,4661.5,5956,5907,6812,6187,4938.5,3835.5,6086,3372.5,2713.5,1866.5,692.5,132.5,22
"2023","북구","계",424040,10648.5,16945.5,19134,20987,29102.5,28716,25405.5,23881.5,30981,34019,40799.5,36442.5,35021.5,25298,17831.5,12371,16455.5,10014,6441.5,4671,1461,267.5,42
"2023","북구","남자",210375,5450.5,8637,9832.5,10843,15468,15649,13783,12688,15392.5,16545.5,20030,17983.5,17155,12156.5,8027.5,5091.5,5642,3782.5,1859.5,1484,329.5,42.5,3.5
"2023","북구","여자",213665,5198,8308.5,9301.5,10144,13634.5,13067,11622.5,11193.5,15588.5,17473.5,20769.5,18459,17866.5,13141.5,9804,7279.5,10813.5,6231.5,4582,3187,1131.5,225,38.5
"2023","수성구","계",408093.5,8553.5,17748.5,23494,24286.5,25118.5,23265,20225.5,20201,31393,34874,40245,34118.5,31214,24641.5,17890,12690.5,18134.5,10311,7823.5,5540.5,1885,351.5,46.5
"2023","수성구","남자",196776,4431,9147,12175.5,12840,13623.5,12241,10553,9732,14225,16062.5,18938.5,16540.5,14922.5,11500.5,7900,5424,6519.5,4051.5,2468,1897.5,504.5,62.5,3.5
"2023","수성구","여자",211317.5,4122.5,8601.5,11318.5,11446.5,11495,11024,9672.5,10469,17168,18811.5,21306.5,17578,16291.5,13141,9990,7266.5,11615,6259.5,5355.5,3643,1380.5,289,43
"2023","달서구","계",530809.5,12117,20942.5,24785.5,26377,33497.5,35118.5,31621,29059.5,38758,41478.5,50583.5,48054.5,47106.5,33860.5,23131.5,14731,19587,11674,7913,5744,1825.5,305,38.5
"2023","달서구","남자",260471,6182.5,10797.5,12704,13588.5,17574,18553.5,17201,15092,18919.5,20156,24154.5,23062,22650.5,16273.5,10522.5,6417,6622.5,4386.5,2236,1766.5,409,55,5.5
"2023","달서구","여자",270338.5,5934.5,10145,12081.5,12788.5,15923.5,16565,14420,13967.5,19838.5,21322.5,26429,24992.5,24456,17587,12609,8314,12964.5,7287.5,5677,3977.5,1416.5,250,33
"2023","달성군","계",262179,10919.5,15042.5,14215.5,11554,11810,14430,17898,20003,24664.5,20794.5,21326,20133.5,20319.5,14663,9932.5,6113,8360,4805,3555,2534.5,836,165.5,19
"2023","달성군","남자",132883,5579,7610.5,7321.5,6025.5,6590,8008.5,9490.5,10515.5,12661.5,10880,10777,9893,10073,7232,4762.5,2773,2690,1735,955,743,184,23,5
"2023","달성군","여자",129296,5340.5,7432,6894,5528.5,5220,6421.5,8407.5,9487.5,12003,9914.5,10549,10240.5,10246.5,7431,5170,3340,5670,3070,2600,1791.5,652,142.5,14
"2023","군위군","계",23109.5,286.5,282.5,423,457.5,571,676.5,578,646.5,827.5,1024.5,1634,2401,3122,2865.5,2288.5,1748.5,3276.5,1786.5,1490,1092.5,333.5,55,9
"2023","군위군","남자",11898,158.5,152,234.5,243,342,407,347,374,470,608.5,927.5,1362,1682.5,1563.5,1155.5,785,1085.5,664.5,421,336.5,76,8.5,0
"2023","군위군","여자",11211.5,128,130.5,188.5,214.5,229,269.5,231,272.5,357.5,416,706.5,1039,1439.5,1302,1133,963.5,2191,1122,1069,756,257.5,46.5,9
"2023","인천광역시","계",2966979,84134,121382,137201,134775,163436,205728.5,209312,197689,245155,232763.5,262520,246106.5,248459.5,179728.5,110819,81399,106370.5,60135.5,46235,31607,11530.5,2665.5,432
"2023","인천광역시","남자",1483001.5,43169.5,62167.5,70407.5,69183.5,84719.5,107133,109443.5,102108,126177.5,118870.5,131407.5,121658.5,123849,87598,52887,36223.5,35998,23121.5,12876.5,9778.5,2538.5,475.5,84
"2023","인천광역시","여자",1483977.5,40964.5,59214.5,66793.5,65591.5,78716.5,98595.5,99868.5,95581,118977.5,113893,131112.5,124448,124610.5,92130.5,57932,45175.5,70372.5,37014,33358.5,21828.5,8992,2190,348
"2023","중구","계",154889,5110,6908.5,7497.5,6771,7852,12051.5,12792,11411.5,14109.5,13001.5,12857.5,10413,10172.5,8522.5,5650,4394,5374.5,3088.5,2286,1518.5,595.5,145.5,26.5
"2023","중구","남자",80243.5,2698,3542,3781.5,3502.5,3915,6248.5,7052,6066,7456,7143,7133,5654.5,5292.5,4147.5,2691.5,2032.5,1887.5,1244,643.5,480,129,28.5,6
"2023","중구","여자",74645.5,2412,3366.5,3716,3268.5,3937,5803,5740,5345.5,6653.5,5858.5,5724.5,4758.5,4880,4375,2958.5,2361.5,3487,1844.5,1642.5,1038.5,466.5,117,20.5
"2023","동구","계",58959,1190.5,1782.5,2228,2442.5,2797.5,3191.5,3256.5,3222.5,4496.5,4523.5,4994,4622,5289,4801.5,3526,2925,3670,2184.5,1485.5,1006,378.5,90.5,10.5
"2023","동구","남자",29583.5,595.5,969.5,1161,1263.5,1480,1724.5,1765,1731,2382,2422,2657,2414,2626.5,2305,1540.5,1284,1262.5,881,381.5,288,76,14.5,3
"2023","동구","여자",29375.5,595,813,1067,1179,1317.5,1467,1491.5,1491.5,2114.5,2101.5,2337,2208,2662.5,2496.5,1985.5,1641,2407.5,1303.5,1104,718,302.5,76,7.5
"2023","미추홀구","계",403391.5,10143.5,13917.5,15535,15790.5,23223.5,29707,28841,26029,32206,30017,34671,31844.5,33952,27253.5,18260.5,14251,17749,10403.5,7345.5,5113.5,1757.5,415.5,59
"2023","미추홀구","남자",202712.5,5148.5,7114,8010.5,8143.5,12079.5,15742,15519,13958.5,17257,15705.5,17835.5,15871.5,16452.5,12860,8389.5,6307,6318.5,4121.5,2197,1692,412,82,11
"2023","미추홀구","여자",200679,4995,6803.5,7524.5,7647,11144,13965,13322,12070.5,14949,14311.5,16835.5,15973,17499.5,14393.5,9871,7944,11430.5,6282,5148.5,3421.5,1345.5,333.5,48
"2023","연수구","계",387342.5,13426.5,20669,22970,21190.5,22909,24537,25930,27877,35423,33112.5,34891,30103.5,28706.5,18499,10015.5,7153.5,9929,5415.5,4513.5,2986,1190,291,46.5
"2023","연수구","남자",192062,6910.5,10488,11754.5,10796.5,11886.5,12873,12965.5,13649.5,17300,16300.5,17142,14691,14581.5,9362.5,4896,3197.5,3267,2057.5,1209.5,884.5,262,53.5,9.5
"2023","연수구","여자",195280.5,6516,10181,11215.5,10394,11022.5,11664,12964.5,14227.5,18123,16812,17749,15412.5,14125,9136.5,5119.5,3956,6662,3358,3304,2101.5,928,237.5,37
"2023","남동구","계",496577.5,11802,19891.5,23825.5,23103.5,27566,34527,32600.5,30311,41225.5,40321.5,44690,41744.5,42556.5,31395.5,19638,14083.5,17295.5,9912.5,7383,5058.5,1834.5,421,69
"2023","남동구","남자",246284,6058,10257.5,12281.5,11846,14092,17980,17213.5,15558.5,20935.5,20612.5,22139,20380.5,20778,14958.5,9244.5,6199,5749.5,3732.5,2017,1548,386.5,69,13.5
"2023","남동구","여자",250293.5,5744,9634,11544,11257.5,13474,16547,15387,14752.5,20290,19709,22551,21364,21778.5,16437,10393.5,7884.5,11546,6180,5366,3510.5,1448,352,55.5
"2023","부평구","계",488915,12163.5,16666,19258.5,20762,26779.5,36533.5,37594,32125.5,36990.5,36051.5,43426,42950,43595,31619.5,19637,14127.5,18635.5,10605.5,8030,5562.5,1974.5,416,77
"2023","부평구","남자",240656.5,6275.5,8464,9915.5,10817,13642.5,18541,19504,16808.5,18968,17993.5,21007.5,20646.5,21373.5,14986.5,9268,6227,6218,4007.5,2210.5,1688.5,442.5,64.5,15
"2023","부평구","여자",248258.5,5888,8202,9343,9945,13137,17992.5,18090,15317,18022.5,18058,22418.5,22303.5,22221.5,16633,10369,7900.5,12417.5,6598,5819.5,3874,1532,351.5,62
"2023","계양구","계",283118,6013,8686.5,11032.5,12492,16527.5,21075.5,19723.5,16555.5,20016,20908,27182.5,28678.5,29021,18244.5,10028.5,7002,9931,5539,4392,3040,1064,254,34
"2023","계양구","남자",140788.5,3030,4434,5579.5,6362.5,8677.5,11124.5,10424.5,8708,10231,10414.5,13103.5,13822.5,14502.5,9285.5,4908.5,3036,3144,1980,1164,882,223.5,51.5,7
"2023","계양구","여자",142329.5,2983,4252.5,5453,6129.5,7850,9951,9299,7847.5,9785,10493.5,14079,14856,14518.5,8959,5120,3966,6787,3559,3228,2158,840.5,202.5,27
"2023","서구","계",604260,22603,30871,32199,29413,32148.5,40496,45161,46817.5,56253,49807,53271.5,47746.5,44184.5,29654,17195,11601.5,14838,8265,6573,4453.5,1656,397,66.5
"2023","서구","남자",304416.5,11592,15871,16534.5,14978.5,16694,20622,23042,23822,29248.5,25418.5,26780.5,23983,22632.5,14714.5,8441.5,5213,4828.5,3109.5,1719,1305.5,336,66.5,11
"2023","서구","여자",299843.5,11011,15000,15664.5,14434.5,15454.5,19874,22119,22995.5,27004.5,24388.5,26491,23763.5,21552,14939.5,8753.5,6388.5,10009.5,5155.5,4854,3148,1320,330.5,55.5
"2023","강화군","계",69116,1332,1585.5,2175,2245,2353.5,2361,2439.5,2521.5,3402,3848.5,5091.5,6132.5,8465,7562,5469,4758,7374.5,3936.5,3438,2372.5,870.5,169,26
"2023","강화군","남자",34597.5,696.5,817.5,1134,1152,1325,1362.5,1308,1294.5,1763,2107,2731,3130,4230.5,3801,2762.5,2208,2774.5,1656.5,1118,862,218,32.5,5.5
"2023","강화군","여자",34518.5,635.5,768,1041,1093,1028.5,998.5,1131.5,1227,1639,1741.5,2360.5,3002.5,4234.5,3761,2706.5,2550,4600,2280,2320,1510.5,652.5,136.5,20.5
"2023","옹진군","계",20410.5,350,404,480,565,1279,1248.5,974,818,1033,1172.5,1445,1871.5,2517.5,2176.5,1399.5,1103,1573.5,785,788.5,496,209.5,66,17
"2023","옹진군","남자",11657,165,210,255,321.5,927.5,915,650,511.5,636.5,753.5,878.5,1065,1379,1177,744.5,519.5,548,331.5,216.5,148,53,13,2.5
"2023","옹진군","여자",8753.5,185,194,225,243.5,351.5,333.5,324,306.5,396.5,419,566.5,806.5,1138.5,999.5,655,583.5,1025.5,453.5,572,348,156.5,53,14.5
