"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","광양시","남자",79548.5,2505.5,3461,4073.5,4012,4855.5,5827.5,5111.5,4714,6171.5,5850,7581.5,8485,6546.5,4277,2668,1580.5,1828,1122,706,556.5,130,18,1.5
"2023","광양시","여자",72606.5,2499.5,3255,3899,3703.5,3688.5,4082.5,4109,4224,5378,5499.5,7348.5,6525,5780,3819,2595.5,2014,4186,2043,2143,1379,591.5,146,26.5
"2023","담양군","계",45489,862.5,1143,1369.5,1557,1929,2079,1668,1704.5,2195,2620.5,3734.5,4283.5,5138.5,4108,3256.5,2759.5,5080.5,2856.5,2224,1538,538,118,30
"2023","담양군","남자",23015.5,417,575,730.5,777,1121,1219.5,838,898,1186.5,1495,2095,2338,2793,2121,1587,1226.5,1597.5,1027,570.5,418,127,23,2.5
"2023","담양군","여자",22473.5,445.5,568,639,780,808,859.5,830,806.5,1008.5,1125.5,1639.5,1945.5,2345.5,1987,1669.5,1533,3483,1829.5,1653.5,1120,411,95,27.5
"2023","곡성군","계",26916,270,544.5,774,904.5,1042,1020,751,787.5,1128,1503,2101,2508.5,3119.5,2472.5,2115,1829.5,4045.5,2072.5,1973,1345,482.5,130,15.5
"2023","곡성군","남자",13339.5,132.5,275.5,422.5,499,587.5,552,411,413,612,834,1180,1405.5,1689,1317.5,1029.5,777.5,1201.5,696.5,505,378.5,101,24,1.5
"2023","곡성군","여자",13576.5,137.5,269,351.5,405.5,454.5,468,340,374.5,516,669,921,1103,1430.5,1155,1085.5,1052,2844,1376,1468,966.5,381.5,106,14
"2023","구례군","계",24431.5,333,550.5,801.5,849,927.5,727,623,718.5,1091,1378,2082.5,2312,2892,2234,1890.5,1719,3302.5,1828,1474.5,1027,372,66.5,9
"2023","구례군","남자",11947.5,168.5,263.5,402,453,533.5,420.5,302,368.5,588,735.5,1185.5,1251,1548,1108.5,897,733.5,989,596.5,392.5,299.5,80,11.5,1.5
"2023","구례군","여자",12484,164.5,287,399.5,396,394,306.5,321,350,503,642.5,897,1061,1344,1125.5,993.5,985.5,2313.5,1231.5,1082,727.5,292,55,7.5
"2023","고흥군","계",61327.5,937.5,1186,1607,1849,1933,1631,1466,1709,2443,3111.5,4389.5,5162.5,7043,6283,5890,4973,9713.5,5183.5,4530,3022,1232.5,226.5,49
"2023","고흥군","남자",29931.5,477,580.5,841.5,991,1132.5,949.5,793,912.5,1343,1814.5,2601,2860,3683.5,3135,2795,2068,2954,1818,1136,833,266,31,6
"2023","고흥군","여자",31396,460.5,605.5,765.5,858,800.5,681.5,673,796.5,1100,1297,1788.5,2302.5,3359.5,3148,3095,2905,6759.5,3365.5,3394,2189,966.5,195.5,43
"2023","보성군","계",38007,514,780.5,1094.5,1250.5,1303,1120,966,1105.5,1597,1962,2837,3369,4231,3720,3327,2832.5,5997.5,3186.5,2811,1891.5,748.5,141,30
"2023","보성군","남자",18601,265,408,561.5,643,749.5,635.5,553,582.5,873.5,1121,1625,1899,2230.5,1904,1549.5,1220,1780.5,1094.5,686,495.5,166.5,19.5,4.5
"2023","보성군","여자",19406,249,372.5,533,607.5,553.5,484.5,413,523,723.5,841,1212,1470,2000.5,1816,1777.5,1612.5,4217,2092,2125,1396,582,121.5,25.5
"2023","화순군","계",61458,1108.5,1729,2400.5,2817,3272.5,3040,2330.5,2184,3193.5,4057.5,5514,5757.5,6151,4716,3737,3295.5,6154,3429,2725,1949,627,131.5,17.5
"2023","화순군","남자",30373,585,877,1254,1475.5,1731,1631,1230.5,1101.5,1593.5,2098.5,2942.5,3118,3315,2481.5,1794,1311,1833.5,1147.5,686,523,139.5,23,0.5
"2023","화순군","여자",31085,523.5,852,1146.5,1341.5,1541.5,1409,1100,1082.5,1600,1959,2571.5,2639.5,2836,2234.5,1943,1984.5,4320.5,2281.5,2039,1426,487.5,108.5,17
"2023","장흥군","계",35250,656,895,1172.5,1298.5,1370.5,1191,1116,1184.5,1678,1914,2732.5,3190,3701,3229.5,2697,2386,4838,2563,2275,1556,589.5,113.5,16
"2023","장흥군","남자",17202,313.5,459.5,602.5,693,784,682.5,599,608,932,1075.5,1501.5,1746.5,1913,1586.5,1288,1002,1415,877,538,399.5,118,16.5,4
"2023","장흥군","여자",18048,342.5,435.5,570,605.5,586.5,508.5,517,576.5,746,838.5,1231,1443.5,1788,1643,1409,1384,3423,1686,1737,1156.5,471.5,97,12
"2023","강진군","계",32859.5,598.5,805.5,1080,1212,1264,1177,1034,1104.5,1506.5,1771,2477,2825.5,3625,3029,2588,2312,4450,2420,2030,1383.5,534,101.5,11
"2023","강진군","남자",15990.5,293.5,398,572,626.5,715,663.5,540.5,571.5,796.5,979,1385,1528.5,1876,1523,1217.5,981,1323.5,826,497.5,384.5,98,13.5,1.5
"2023","강진군","여자",16869,305,407.5,508,585.5,549,513.5,493.5,533,710,792,1092,1297,1749,1506,1370.5,1331,3126.5,1594,1532.5,999,436,88,9.5
"2023","해남군","계",65061.5,1339,1728,2323.5,2483.5,2610.5,2283.5,1917.5,2235,3252,3875,5117,5839.5,6983,5967.5,5079.5,4412,7615.5,4297,3318.5,2329.5,791,168,30
"2023","해남군","남자",32428.5,690.5,889,1168,1277,1543.5,1285.5,1048,1187,1723.5,2189,2933.5,3248.5,3669.5,2982.5,2409.5,1876,2308,1511,797,626.5,145,24.5,1
"2023","해남군","여자",32633,648.5,839,1155.5,1206.5,1067,998,869.5,1048,1528.5,1686,2183.5,2591,3313.5,2985,2670,2536,5307.5,2786,2521.5,1703,646,143.5,29
"2023","영암군","계",52256,1126.5,1601.5,2037.5,2093.5,2497,2213.5,1857,2176,3332.5,3672,4605,4866,5081.5,4085,3205.5,2816.5,4989.5,2764,2225.5,1567.5,546,95.5,16.5
"2023","영암군","남자",27289.5,585.5,819,1032,1123,1486,1327,991.5,1177.5,1957,2191,2673,2825.5,2811,2092.5,1548,1149,1501,942,559,420.5,118,17.5,3
"2023","영암군","여자",24966.5,541,782.5,1005.5,970.5,1011,886.5,865.5,998.5,1375.5,1481,1932,2040.5,2270.5,1992.5,1657.5,1667.5,3488.5,1822,1666.5,1147,428,78,13.5
"2023","무안군","계",90294.5,2792.5,4539,5457,4560.5,4650,4552.5,4746.5,5594,7539,6912,7020.5,6507.5,6729,5405.5,4322,3496.5,5470.5,3168.5,2302,1605,562,112,23
"2023","무안군","남자",45425,1432.5,2365.5,2739.5,2320,2543.5,2433.5,2421,2785,3849,3694.5,3857,3532,3520,2675,2094.5,1547.5,1615,1072,543,424,105,14,0
"2023","무안군","여자",44869.5,1360,2173.5,2717.5,2240.5,2106.5,2119,2325.5,2809,3690,3217.5,3163.5,2975.5,3209,2730.5,2227.5,1949,3855.5,2096.5,1759,1181,457,98,23
"2023","함평군","계",30614.5,446.5,578,908,993,1113.5,1019,888,881,1321,1702.5,2342.5,2872.5,3369,3052,2442.5,2245,4440.5,2440,2000.5,1392.5,472.5,118,17.5
"2023","함평군","남자",15476.5,222.5,299.5,493.5,527,636.5,607.5,487,478.5,768,1009,1418.5,1682,1865.5,1591,1155.5,905.5,1329.5,843.5,486,364.5,99.5,21.5,0.5
"2023","함평군","여자",15138,224,278.5,414.5,466,477,411.5,401,402.5,553,693.5,924,1190.5,1503.5,1461,1287,1339.5,3111,1596.5,1514.5,1028,373,96.5,17
"2023","영광군","계",51861.5,1940,1526,1912.5,2020,2242.5,2288.5,2215.5,2304,2862,3250,3960,4406,4817,4197,3592,3092,5236.5,3063.5,2173,1579.5,461.5,105.5,26.5
"2023","영광군","남자",25911,983,745.5,986.5,1040,1275.5,1276,1133.5,1175,1534,1874,2258,2413.5,2526.5,2146.5,1656.5,1283,1604,1072,532,411.5,102.5,15,3
"2023","영광군","여자",25950.5,957,780.5,926,980,967,1012.5,1082,1129,1328,1376,1702,1992.5,2290.5,2050.5,1935.5,1809,3632.5,1991.5,1641,1168,359,90.5,23.5
"2023","장성군","계",42759,808,1266,1512.5,1532.5,1753.5,1953.5,1564,1609,2233.5,2693,3524,3885,4423,3658.5,3025.5,2578.5,4739,2629,2110,1528.5,458.5,105,18
"2023","장성군","남자",21970.5,415.5,636.5,762.5,801.5,1019,1204.5,864.5,862.5,1204.5,1527.5,2027.5,2205.5,2424.5,1935.5,1455,1138.5,1485.5,925,560.5,426.5,109.5,21,3.5
"2023","장성군","여자",20788.5,392.5,629.5,750,731,734.5,749,699.5,746.5,1029,1165.5,1496.5,1679.5,1998.5,1723,1570.5,1440,3253.5,1704,1549.5,1102,349,84,14.5
"2023","완도군","계",46993.5,1023,1512,1705,1688,1630,1579.5,1343.5,1837.5,2722.5,2880,3621,3921.5,4889,4143.5,3625,3301.5,5571,3242.5,2328.5,1615.5,597,98.5,17.5
"2023","완도군","남자",23703.5,517,807.5,878,900,953.5,937.5,737,980.5,1542.5,1718,2105,2192,2457.5,2107.5,1717,1418.5,1734.5,1158.5,576,435.5,125.5,14,1
"2023","완도군","여자",23290,506,704.5,827,788,676.5,642,606.5,857,1180,1162,1516,1729.5,2431.5,2036,1908,1883,3836.5,2084,1752.5,1180,471.5,84.5,16.5
"2023","진도군","계",29182,573.5,785,998.5,1018.5,1175.5,1045.5,921.5,1013,1437.5,1769.5,2213,2595.5,3039,2607,2223.5,2077,3689,2151.5,1537.5,1087,379.5,58.5,12.5
"2023","진도군","남자",14538,281,369.5,508.5,522,676.5,633,489.5,537,829.5,1041.5,1326,1435.5,1546.5,1367.5,1057.5,884,1033,696.5,336.5,264.5,62.5,8,1.5
"2023","진도군","여자",14644,292.5,415.5,490,496.5,499,412.5,432,476,608,728,887,1160,1492.5,1239.5,1166,1193,2656,1455,1201,822.5,317,50.5,11
"2023","신안군","계",37841.5,602,711,930.5,994.5,1205.5,1177,1028.5,1261.5,1763.5,2182.5,2997,3725.5,4495.5,3826,3127.5,2886.5,4927,2807,2120,1527.5,489.5,85.5,17.5
"2023","신안군","남자",20357.5,310,378,470,516,688,765.5,619,787,1150,1494.5,1923.5,2239.5,2577.5,2100,1566,1293.5,1479.5,983,496.5,393,85,14.5,4
"2023","신안군","여자",17484,292,333,460.5,478.5,517.5,411.5,409.5,474.5,613.5,688,1073.5,1486,1918,1726,1561.5,1593,3447.5,1824,1623.5,1134.5,404.5,71,13.5
